step_id_,used_rsf,max_rsf,win
100_1,1.8143702982666423,1.8918513185528643,0
100_10,2.1059984886541896,2.1918245328496337,0
100_11,1.8782785796340913,2.1060029363532826,0
100_12,1.7957733812325432,2.0441953341058667,0
100_13,1.9116659178254085,1.9645978301870268,0
100_14,2.0499801069277397,2.0499801069277397,1
100_15,2.00397329988738,2.0582571549088,0
100_2,1.8671062289330362,1.9171184624636337,0
100_3,1.9130274213984437,2.2895690237966626,0
100_4,1.695162779433382,1.9554493013474732,0
100_5,1.7732579640362445,1.9898698059610194,0
100_6,1.608204954499663,1.8183665452430036,0
100_7,1.7326798235608603,1.7447063529277382,0
100_8,2.020432971096592,2.020432971096592,1
100_9,2.1103170634973316,2.1543635686534612,0
102_1,1.1809908262561417,1.242378888750619,0
102_10,1.51555999621135,1.6381429614208753,0
102_11,1.3322492008879452,1.565546097753971,0
102_12,1.1387762869202693,1.332257726656513,0
102_13,1.1326748690351458,1.2886613450693574,0
102_14,1.0963812449656811,1.439967961473394,0
102_15,1.1824041993580925,1.1824041993580925,1
102_16,1.1364539096281203,1.4115821653143055,0
102_17,1.197457759902004,1.3473234480365526,0
102_2,1.2978137331944708,1.2978137331944708,1
102_3,1.1030032021716538,1.2985351160768008,0
102_4,NA,1.1106531584957124,NA
102_5,1.172777669316454,1.172777669316454,1
102_6,1.2846736433238402,1.2846736433238402,1
102_7,1.2106574527861749,1.7351271583722658,0
102_8,1.469512741343162,1.469512741343162,1
102_9,1.6267500928315313,1.6267500928315313,1
103_1,1.0374431726834001,1.5286259897094157,0
103_10,1.279794948143487,1.279794948143487,1
103_11,1.4842680007356353,1.4842680007356353,1
103_12,1.4487418207567804,1.5043274284708317,0
103_13,1.234916499963908,1.525421431063065,0
103_14,1.3681433573241548,1.3681433573241548,1
103_15,1.0079691559144661,1.3718298217749616,0
103_16,1.011329014601286,1.185901634446811,0
103_17,1.0003741414759042,1.368974070913446,0
103_18,1.0653670109612994,1.1718863302525768,0
103_2,1.0466542702357344,1.441182111977333,0
