step_id_,used_rsf,max_rsf,win
10_1,1.9665209243726203,1.9665209243726203,1
10_10,2.0705462235317644,2.0705462235317644,1
10_100,0.7137671324944045,0.9681169335200056,0
10_101,0.7343135146935069,1.1680676685888787,0
10_102,0.797476870318584,1.0195838354077902,0
10_103,0.9002347766234808,1.0457372663928306,0
10_104,0.8163505160882881,0.9968664520510352,0
10_105,1.000763539030159,1.000763539030159,1
10_106,0.6313461886483313,1.0402236362604378,0
10_107,0.5704982672825498,0.7524125628088599,0
10_108,0.5617397814943677,0.7685997783064121,0
10_109,0.4906560763078074,0.6071078232857446,0
10_11,1.9183469673407048,2.0886713699838095,0
10_110,0.5651600247835937,0.5651600247835937,1
10_111,0.4665393337942414,0.6006289777218391,0
10_112,0.38414036287612036,0.6359599197363609,0
10_113,0.33182659073191645,0.45590466349793657,0
10_114,0.40927726085191674,0.40927726085191674,1
10_115,0.5983822805735127,0.5983822805735127,1
10_116,0.6346398544789645,1.3132664199558952,0
10_117,0.7295717453923367,0.7882586747580468,0
10_118,0.5543879710961687,0.740233828818326,0
10_119,0.5232220875620943,0.6792338494999066,0
10_12,1.7818986554330682,2.0239484440378415,0
10_120,0.8280039798276357,0.8280039798276357,1
10_121,1.437015109677089,1.437015109677089,1
10_13,1.407084942752159,1.967977883144149,0
10_14,1.6854468395492048,2.0316671531501096,0
10_15,1.4919953681854643,1.7378318270595472,0
10_16,1.3912341919632374,1.7313037424559288,0
10_17,1.5929163704562543,1.5929163704562543,1
10_18,1.8148012464108942,1.8148012464108942,1
10_19,1.7297326660932804,1.8163988550580683,0
10_2,1.4823022978778775,2.0116549241585493,0
10_20,1.519628427558724,1.7779884166388704,0
10_21,1.4413402259867898,1.5976651354110698,0
10_22,1.5055898337939804,1.569101967797541,0
10_23,1.7171606328204965,1.7171606328204965,1
10_24,1.5907117931817825,1.717453781303358,0
10_25,2.2041746381814784,2.2041746381814784,1
10_26,1.7846965944643944,2.225511741311418,0
10_27,1.7979473377534836,1.9473909653758958,0
10_28,2.345901398608154,2.345901398608154,1
10_29,2.280077359561943,2.3459068361203967,0
10_3,1.3723867725390488,1.9994076771054596,0
10_30,2.279555437420796,2.2850701889134464,0
10_31,2.304030420443973,2.3512333215907137,0
10_32,2.285871464043566,2.3093981701467348,0
10_33,2.2861417558713524,2.2924288398439043,0
10_34,2.2703700028419873,2.286166277429716,0
10_35,2.2930237430966462,2.2930237430966462,1
10_36,2.259698417586813,2.379322410384608,0
10_37,2.1243631616062877,2.318014941398727,0
10_38,2.2687749190430577,2.2687749190430577,1
10_39,2.264305233479163,2.2687749190550512,0
10_4,1.3978279105950708,1.5831205895018856,0
10_40,2.162979474997819,2.2648656500431312,0
10_41,1.7146183641861255,2.2476936658650324,0
10_42,1.7207790683739845,2.0460879196088855,0
10_43,1.9399530140378238,1.9924375835370576,0
10_44,1.7714569307169374,2.0769629975175965,0
10_45,1.0468522634397452,1.8020731052672136,0
10_46,1.7499473701550838,1.7499473701550838,1
10_47,1.836834111305632,1.8662253029808555,0
10_48,1.5902081090454916,1.8946974758010406,0
10_49,1.5922311402558358,2.0039854938190262,0
10_5,1.7820983002689736,1.7820983002689736,1
