step_id_,used_rsf,max_rsf,win
10_1,1.155725166166892,1.9714847932037531,0
10_10,1.3714034813744205,1.655558245758843,0
10_11,1.360315097881417,1.7939709718186618,0
10_12,1.3664000946595851,1.6522587498556023,0
10_13,1.2605536215795616,1.6685911955856636,0
10_14,1.4426321214267768,1.4426321214267768,1
10_15,1.5178800908434185,1.8851144979317342,0
10_16,1.5984369875174396,1.5984369875174396,1
10_17,1.82053031231946,1.82053031231946,1
10_18,1.8344125544412828,1.8344125544412828,1
10_19,1.5307160115095202,1.845576934626347,0
10_2,1.7002207426228508,1.7002207426228508,1
10_20,1.59514227525043,1.707093747404305,0
10_21,1.3723318873531676,1.6235316475113284,0
10_22,1.4325600371150975,1.510138181473532,0
10_23,1.4019870962268859,1.5915556777926123,0
10_24,0.9862709621762582,1.4236468267787394,0
10_25,1.050905814201588,1.4991186891782078,0
10_26,1.0687823484266294,1.125016368805509,0
10_27,1.3712462529292797,1.3712462529292797,1
10_28,1.7853293280980362,1.7853293280980362,1
10_29,1.7318961057930216,1.800930268437291,0
10_3,1.1266089801043893,1.7002293182035582,0
10_30,1.2234278490822441,1.8946895370823034,0
10_31,1.6613500001669732,1.6613500001669732,1
10_32,0.8297939461849037,1.7769837713939365,0
10_33,0.7185603396255248,1.9348742604527505,0
10_34,0.6445218233442882,0.9184103624584676,0
10_35,0.5032996938807427,0.6497829623845902,0
10_36,NA,0.507129852714525,NA
10_37,NA,0.441950778033508,NA
10_38,NA,0.24946453457704815,NA
10_39,0.6446386501037348,0.6446386501037348,1
10_4,0.9452896631574763,1.3364351407057293,0
10_40,0.6855235304678076,0.7120492620569392,0
10_41,0.6278701540722865,0.8265785996728113,0
10_42,0.8661647476164032,0.8661647476164032,1
10_43,0.7367412230577872,1.0506572094011104,0
10_44,0.7732735458092522,1.306654907096768,0
10_45,0.8745833849329386,0.9605856699835998,0
10_46,1.4111735267561754,1.4111735267561754,1
10_47,1.065456071300075,1.4114611234985306,0
10_5,1.232205471596011,1.3192947639918513,0
10_6,1.7726812600284796,1.7726812600284796,1
10_7,1.930517444517739,2.026118677310773,0
10_8,1.38005440230617,1.967625975479206,0
10_9,1.3995676834176556,1.4714263320534942,0
11_1,1.2502093271537125,1.2502093271537125,1
11_10,0.6394781635875405,0.9227638980457871,0
11_100,1.4943388277052734,1.787878162325887,0
11_101,1.4554774126423253,2.213969804705996,0
11_102,1.4702815735328867,1.892262496802876,0
11_103,1.388571103961877,1.9872231122611848,0
11_104,1.418380443762098,1.925493781934299,0
11_105,1.4036248128622844,2.111083551771372,0
11_106,1.4467284376151264,1.995168160499657,0
11_107,1.482545909282774,1.689333796513181,0
11_108,1.412032601623368,1.6574230856404248,0
11_109,1.39537240273714,2.0818385972868954,0
11_11,0.6622178929896151,1.524603524676132,0
11_110,1.3643815632514389,1.8458196659167276,0
11_111,1.3995426593621603,1.474647184282668,0
11_112,1.0686313180414047,1.966616302314588,0
11_113,1.018585985356393,1.4099703292451171,0
11_114,0.6107533141104322,1.1517864387221004,0
11_115,0.7201655938289139,1.143049775335814,0
11_116,0.748801496519406,1.2990361757874258,0
11_117,0.7304340493516531,1.3046980710033305,0
11_118,0.7502537964942467,0.8011035154987042,0
11_119,0.73161366754904,0.9569481655709351,0
11_12,0.7912353424367136,1.249338773933059,0
11_120,0.6687391560932703,1.2468561394563242,0
11_121,0.952513984697547,0.952513984697547,1
11_122,0.8851417274997426,1.047849620123019,0
11_123,1.086094969744952,1.086094969744952,1
11_124,1.1267314219863818,1.5083194981459218,0
11_125,0.9526380860342876,1.192880741920288,0
11_126,0.8820313018350566,1.0327388359773904,0
