step_id_,used_rsf,max_rsf,win
100_1,0.8028324324778989,2.336992970688841,0
100_2,1.088594424855771,1.088594424855771,1
100_3,0.9041910962106376,1.1589028964867751,0
100_4,1.4975507529496064,1.569709909238846,0
100_5,1.5092377504895798,1.5286349818512763,0
100_6,1.527106405296069,1.527106405296069,1
101_1,1.495958852126609,1.6177668341723657,0
101_2,1.5028145189792756,1.5189922637764144,0
101_3,1.4936590315701679,1.6754467045985155,0
101_4,1.3950099797930267,1.6432572317244378,0
101_5,2.1834210929910007,2.1834210929910007,1
101_6,0.9358559542918812,2.1972217726211016,0
102_1,1.3869012203971922,1.8640298908489195,0
102_2,1.6191298518908077,1.6191298518908077,1
102_3,1.8293213430636637,1.9770955413467897,0
102_4,2.020946470307618,2.020946470307618,1
102_5,1.6340686633495565,2.127381152499821,0
102_6,1.656241607637585,1.9211582487689165,0
102_7,1.647731059049344,2.0138091147327013,0
102_8,2.043129221365054,2.043129221365054,1
103_1,1.8048547273084243,1.8048547273084243,1
103_2,0.9270894003263043,2.0123491227024473,0
103_3,0.7052114346654297,1.231534158233046,0
104_1,1.1294571001527587,1.2010956473676957,0
104_10,0.9977799147229002,1.1701107431080064,0
104_11,1.0041984785691718,1.2592572790621568,0
104_12,1.0528610645091954,1.3851794054870232,0
104_13,1.0509836346357075,1.2512805659180735,0
104_2,1.4057423815424852,1.4057423815424852,1
104_3,1.599923024287539,1.599923024287539,1
104_4,0.7381838687152689,1.8879229779808322,0
104_5,1.0522885733695708,1.0998579229881391,0
104_6,0.8923455887983152,1.2113717658516525,0
104_7,0.9219051714561182,1.0235861473042145,0
104_8,0.9481814103948363,1.6066761429697018,0
104_9,0.8945928329845743,1.5213896135961307,0
105_1,1.3631326821373255,2.055666205972999,0
105_2,1.1169232412751855,1.5010759349739338,0
105_3,1.5523737712499934,1.5523737712499934,1
105_4,1.3586682882145502,1.7427750667443622,0
10_1,0.3960870811151274,0.41071265449981476,0
10_10,0.3949515968955602,0.5694749241864059,0
10_100,1.2679506497510271,2.0595477542135425,0
10_101,1.2763803512227259,2.139836814326407,0
10_102,1.6448474923985705,1.8141211316765886,0
10_103,1.4544745897720237,1.7969726351061777,0
10_104,1.463986144229735,1.4721515978150024,0
10_105,1.4766222407711824,1.6030582073776156,0
10_106,1.5308638832055201,1.7716636895794742,0
10_107,1.5595487777135402,1.5743097765364704,0
10_108,2.1558042669977935,2.1558042669977935,1
10_109,2.046813728256678,2.1425635627035065,0
10_11,0.4051672444387766,0.6659628811345399,0
10_110,1.7112085646304454,2.046708426985455,0
10_111,1.2974358974574627,1.932549673526942,0
10_112,1.876934045325229,2.0018012434982255,0
10_113,2.105455384294313,2.2143045739922917,0
10_114,1.7819981908259919,2.2126756433410892,0
10_115,1.601322852725203,2.136893592890428,0
10_116,1.3195159412877144,1.9800227166352213,0
10_117,1.294165816767451,2.0240208597182674,0
10_118,1.1861585515458561,1.5862029122202055,0
10_119,1.2084687770059126,2.182124972510381,0
10_12,0.5209555895552311,0.5324011230192858,0
10_120,1.2066824567489889,2.0024442667726423,0
10_121,1.2075752865731693,2.0802358836621497,0
10_122,1.2186741005806874,1.812371247341706,0
10_123,1.2825252474283477,1.9077352537266765,0
10_124,1.534350736020204,1.534350736020204,1
10_125,1.4696942333743153,1.5708646870557752,0
10_126,1.5155902900701737,1.6023140362257913,0
10_127,1.3152234115270196,1.5978230659710517,0
10_128,1.4005284503682183,1.686643187031331,0
10_129,1.2279326524766354,1.782688825750694,0
10_13,0.3318877649495735,0.6491547408599602,0
10_130,1.2186955353978783,1.2363892404171024,0
10_131,1.3115492121432226,1.3115492121432226,1
10_132,1.118049872620902,1.492424545023963,0
10_133,1.2801271690530054,1.4174873820035174,0
10_134,0.3466168183737041,1.4007182724601828,0
10_135,0.8544048962279529,1.1460664122222897,0
10_136,1.0728224151899344,1.379817287624309,0
10_137,0.8809955749907762,1.3188643178120867,0
10_138,1.280187503820162,1.280187503820162,1
10_139,1.1401571235079992,1.480824402883378,0
10_14,0.36564158775738664,0.47125795743526605,0
10_140,0.7741000331931712,1.2151589095077675,0
10_141,0.5628595208891632,1.1579103824107264,0
10_142,1.6417811098800192,1.6417811098800192,1
10_143,0.7394957607730709,1.69608336064498,0
10_15,0.4288059875400097,0.4722695797468245,0
10_16,0.6053652953269291,0.6053652953269291,1
10_17,0.6447280147822544,0.7894161780635015,0
10_18,0.6215144702828954,0.6854705604102536,0
10_19,0.591438236240028,0.6229626895085464,0
10_2,0.3902663445919935,0.6922714064673504,0
10_20,0.6920578949023816,0.9299141541323653,0
10_21,0.37075599607387777,0.711040175033636,0
10_22,0.3674214600791432,0.48858475620899167,0
10_23,0.36386395700913005,0.5516501430054968,0
10_24,0.5896572627711096,0.5924649251558742,0
10_25,0.3834997455935346,0.599386855166393,0
10_26,0.6093583071593451,0.6455548464070913,0
10_27,0.8437018124775412,0.8437018124775412,1
10_28,1.3437919285094206,1.3437919285094206,1
10_29,1.2452320241003354,1.4911139459158909,0
10_3,0.3712332441456427,0.6699900988264512,0
10_30,1.3163241804604766,1.6169027338421997,0
10_31,1.0380846085295947,1.383346934581145,0
10_32,1.1635675290673675,1.3054932768928522,0
10_33,1.0223359490785155,1.2664553576047555,0
10_34,1.358567229550432,1.3694431663534568,0
10_35,0.971791809134928,1.5934064551057256,0
10_36,2.010477647365465,2.010477647365465,1
10_37,0.8654718172405168,2.1663549333224648,0
10_38,1.2919755193918185,1.4637088002033047,0
10_39,0.9992034524030708,1.4143307137511967,0
10_4,0.39217377455942465,0.6707723404099546,0
10_40,1.2852515401337283,1.5539291434930762,0
10_41,1.3174305018571018,2.1687011356394117,0
10_42,1.2270857020584407,1.5768973901954346,0
10_43,1.073742295198376,1.4337133867218324,0
10_44,1.072523831670673,1.3565973010789607,0
